commit_id,intent,intent_confidence,intent_margin,change,change_confidence,change_margin,risk,risk_confidence,risk_margin,complexity,complexity_confidence,complexity_margin,scope,scope_confidence,scope_margin,test,test_confidence,test_margin,security,security_confidence,security_margin,model,schema_version
63d62a71f59ec485ac79e1ce40e98316d37ca14a,SC,51.22094750404358,29.06163334846497,UI,69.13277506828308,60.61394810676575,H,56.85495138168335,29.919779300689697,L,53.24276685714722,22.78721928596497,F,38.98570239543915,11.981096863746645,L,38.96453678607941,11.762908101081848,N,37.93170750141144,1.9836008548736568,Qwen/Qwen3-4B,v1
35e8a528880d1ae427124b6ea1b8ef810478484c,TS,98.89216423034668,97.8601336479187,TS,99.76736903190611,99.53505396842957,M,96.0254430770874,92.73963570594788,M,94.58982944488524,89.25343751907349,M,94.16138529777528,89.89289402961731,M,87.94673681259155,82.49746561050415,N,94.79644894599916,91.1207914352417,Qwen/Qwen3-4B,v1
3b626c9edc4525ef5bd13e041cc41f734ddd4abe,BF,96.051824092865,93.15131306648254,LG,60.16769409179688,23.674142360687256,M,97.86455631256104,95.83344459533691,M,96.19730710983276,92.4673318862915,M,96.02736830711363,93.30328106880188,M,85.91805100440979,74.99479651451111,M,87.67886757850647,80.01757264137268,Qwen/Qwen3-4B,v1
d4c7cce7d733df9fcdcd0daec4ce64fb3844ce64,TS,40.74696302413941,5.894237756729126,CF,39.95082080364227,29.36490774154663,M,93.51546168327332,87.53721714019775,M,89.56333994865417,83.65599513053894,M,62.097227573394775,47.34784364700317,L,47.860726714134216,12.293654680252075,M,91.56959056854248,86.07040643692017,Qwen/Qwen3-4B,v1
5702ec8d7ca330c94d6e4b59cea4606285b2c196,TS,50.21620988845825,5.900558829307556,TS,99.77691173553468,99.55865144729614,M,92.10718870162964,84.54657196998596,M,82.60489702224731,65.28997421264648,M,99.00672435760498,98.38004112243652,M,95.28158903121948,91.81095957756042,N,75.80130696296692,54.08386588096619,Qwen/Qwen3-4B,v1
e8ba0b0119df071e809861b4e4a4632d089a5055,BF,58.50122570991516,35.591816902160645,AP,83.35822224617004,66.94401502609253,M,86.18410229682922,72.96733856201172,M,89.78691101074219,79.71310019493103,M,95.42421102523804,92.25943684577942,M,71.78581953048706,49.89238381385803,N,86.87752485275269,75.83228945732117,Qwen/Qwen3-4B,v1
45f60e4133f64603d5f1a5161c363eb185d2804d,RF,90.50248265266418,85.39668321609497,OT,81.21199607849121,66.18928909301758,M,76.82326436042786,54.81302738189697,M,97.3556101322174,94.99334692955016,M,88.06101083755493,79.06501293182373,M,51.50495767593384,16.106152534484863,N,99.8757004737854,99.75504875183104,Qwen/Qwen3-4B,v1
08695ab30306307aced0d2d51b1755bc6e29081a,DC,35.07753312587738,2.2336721420288086,AP,48.748621344566345,35.62811017036438,M,90.8929169178009,84.70757603645325,M,74.35239553451538,58.76728892326355,M,75.83718299865723,64.64725136756897,L,42.90030896663666,9.48951542377472,M,83.63640308380127,75.85700750350952,Qwen/Qwen3-4B,v1
0dd806f43f3bee9372ee9b9481089d417c265dfe,TS,26.50699019432068,1.2138426303863523,UI,41.805073618888855,28.019222617149357,M,71.01709842681885,55.17104268074036,M,90.14598727226256,81.62906169891357,L,40.16951620578766,18.158437311649323,H,31.96050226688385,1.9363880157470703,M,61.84017062187195,48.46629500389099,Qwen/Qwen3-4B,v1
f225120f61c9acfbe64b5f7590fbd72bb668525f,BF,89.00094628334045,84.28406715393066,OT,75.1971960067749,57.33629465103149,H,59.194570779800415,18.51077675819397,M,73.05715680122375,46.180927753448486,M,97.74009585380554,96.34590744972228,M,43.07919442653656,2.6100367307662964,H,63.99497389793396,31.81627988815308,Qwen/Qwen3-4B,v1
41bec0d65814448d0495462a6eafe7cbd54b36e0,BF,67.74591207504272,55.973440408706665,OT,91.5662169456482,89.54325318336487,M,96.35120034217834,93.61792802810668,M,94.60354447364809,89.26637768745422,M,99.2544949054718,98.87344241142272,M,78.69371175765991,65.01879692077637,M,63.8672411441803,35.526323318481445,Qwen/Qwen3-4B,v1
d88c4e46ecffdba0040299df6efbcdc4171d1c3d,SC,76.60603523254395,59.77792143821716,AP,84.64629054069519,71.25329971313477,M,66.40431880950928,49.08171594142914,M,62.39520311355591,38.71265649795532,C,43.1995153427124,7.941097021102905,L,49.36570823192597,26.04699730873108,M,47.74222671985626,12.813270092010498,Qwen/Qwen3-4B,v1
bab4a92d6e337828481400a7ec9d94d1516c7158,TS,47.88164794445038,18.15125346183777,AP,61.07345223426819,43.84689331054688,M,64.2419695854187,38.68827819824219,H,38.68379890918732,2.3437321186065674,L,45.04624903202057,18.873441219329838,L,41.38355851173401,2.809840440750122,M,40.13638496398926,6.862151622772217,Qwen/Qwen3-4B,v1
0757cdcd596f1fd90c4c2e10a7e0f9b215ba7db6,BF,47.45104908943176,22.052332758903503,LG,77.88581252098083,60.50713658332825,M,93.4018075466156,89.99964594841003,M,98.2002019882202,96.56255841255188,M,95.68668603897096,93.13672184944151,M,77.030348777771,62.78116703033447,N,96.86043858528136,93.84266138076782,Qwen/Qwen3-4B,v1
c1e94c615859ee9f61c3c16d00cf87369ea40317,TS,35.72359681129456,12.658707797527311,OT,76.7420768737793,69.14358139038086,M,82.04649686813354,64.84861373901367,M,72.91361093521118,46.09018862247467,M,98.82543087005617,97.91527986526488,M,61.749619245529175,26.56574845314026,M,70.32054662704468,57.312554121017456,Qwen/Qwen3-4B,v1
b6759b33dc5c67dd7c0deaf41abeaecff6f9afe7,BF,45.04620134830475,20.934706926345825,LG,81.90848231315613,65.77974557876587,M,75.24438500404358,50.816112756729126,M,91.36828184127808,82.86970853805542,M,97.96875715255736,96.73551321029665,M,64.5153820514679,48.2033371925354,M,58.71938467025757,27.28916108608246,Qwen/Qwen3-4B,v1
baef8f8ec20ed3057895f6ec1e02ca6ea75a33a1,BF,42.77196824550629,13.375252485275269,OT,74.42139983177185,59.76696014404297,M,86.72369718551636,74.98692274093628,M,95.39057612419128,91.06636643409728,M,94.32798027992249,89.6316647529602,M,73.34027886390686,56.97585344314575,N,94.76894736289978,90.05067944526672,Qwen/Qwen3-4B,v1
a2995b7614a6e15af7958f78bd412ccab00589bb,BF,99.8335897922516,99.78171586990356,TS,85.18309593200684,72.11984395980835,M,86.51348352432251,74.05003309249878,M,96.60351872444151,93.29792857170104,M,96.22588753700256,94.03249621391296,M,79.77436780929565,68.2817816734314,N,79.47635054588318,61.74278259277344,Qwen/Qwen3-4B,v1
1316b57edba75336e02645abc3a7e8369526b2e8,BF,34.402939677238464,4.042452573776245,OT,52.66117453575134,11.64861023426056,M,87.12313175201416,76.71775817871094,M,96.63098454475404,93.3244526386261,M,94.63603496551514,90.8501148223877,M,76.54482126235962,64.80629444122314,N,99.20639395713806,98.47224950790404,Qwen/Qwen3-4B,v1
e91f5c8062f81a76e6983c489bfd092ce4071480,SC,56.2545657157898,27.967992424964905,LG,59.55703854560852,23.43386709690094,M,76.47948265075684,53.15455794334412,M,86.59753799438477,73.31737279891968,M,97.29943871498108,95.46076655387878,M,49.6049165725708,3.005409240722656,M,71.10874056816101,44.94929313659668,Qwen/Qwen3-4B,v1
8493f6b4d79146509e554e2b640f486d79f40bbb,SC,49.51947033405304,34.41688418388367,OT,74.20017719268799,55.43943643569946,H,69.20807361602783,38.49717676639557,M,51.5494167804718,3.123217821121216,M,98.59224557876588,98.00599217414856,H,76.70217752456665,54.72663640975952,M,67.03032851219177,42.37124919891357,Qwen/Qwen3-4B,v1
538ed745106887545d6de0210c2f4929f6b2a20c,BF,52.751463651657104,35.62557101249695,OT,71.10167741775513,55.23674488067627,M,92.60757565498352,85.68615913391113,M,97.50649929046632,95.21336555480956,M,94.86693739891052,90.82701802253725,M,75.84089040756226,64.21031355857849,M,72.83233404159546,60.9427809715271,Qwen/Qwen3-4B,v1
1ac89543a8d7f969f84fa51d92c4e1e0d65f1161,DC,46.57264947891235,23.154450953006744,AP,99.37323927879332,98.9409327507019,M,59.07648205757141,32.23977982997894,L,45.405951142311096,6.110376119613648,M,73.19291830062866,59.00382399559021,L,53.635114431381226,31.45066499710083,N,54.06208634376526,26.44987404346466,Qwen/Qwen3-4B,v1
74a5381b9a79d2ee708345743bb128d06bd9d80b,PF,74.90610480308533,66.94913506507874,DC,46.36234641075134,11.366212368011476,M,74.41109418869019,54.3836236000061,H,48.10248017311096,15.042158961296082,L,63.670021295547485,40.247127413749695,M,66.00618362426758,34.336069226264954,M,66.57611727714539,48.516860604286194,Qwen/Qwen3-4B,v1
62ab55683f6fcb5942af43b84ebeb0365699dd2a,BF,26.201948523521423,4.479770362377167,OT,67.07165241241455,45.29667496681213,M,85.9031081199646,71.87981009483337,M,98.48328232765198,96.9878911972046,M,98.85191321372986,98.12039136886597,M,79.61575984954834,63.93848657608032,M,91.96869134902954,88.40267658233643,Qwen/Qwen3-4B,v1
f71e0ee15b2c456dac28cf456deafb764221afa6,TS,99.55462217330933,99.147766828537,TS,98.65083694458008,97.32891321182252,M,87.57595419883728,75.72383880615234,M,81.7168653011322,63.48336935043335,M,97.86836504936218,96.59727811813354,M,74.77231025695801,53.34968566894531,M,62.14115023612976,43.18917095661163,Qwen/Qwen3-4B,v1
3e237ca73a9c9af18191ff4a23c456c1d427511e,TS,98.91653656959534,98.11258912086488,TS,99.8881995677948,99.77833032608032,M,95.7020938396454,91.99132323265076,M,60.71171164512634,21.513283252716064,M,98.07587265968324,96.76165580749512,H,52.99800038337708,6.227430701255798,N,99.07055497169496,98.1581449508667,Qwen/Qwen3-4B,v1
10fc397ab72bcd3c111b517af687ccf4c9372ced,FT,80.41921854019165,66.9798195362091,BL,63.07811141014099,38.37636709213257,M,90.91447591781616,84.32865142822266,L,89.27774429321289,78.61503958702087,L,39.758726954460144,0.3094047307968139,L,75.12253522872925,66.15042686462402,M,87.5212013721466,81.7485511302948,Qwen/Qwen3-4B,v1
338a74dfa42a7b19d39adecacfa5f626a050e807,BF,99.4915008544922,99.0586757659912,LG,96.80272936820984,94.37931776046752,M,83.36090445518494,68.87495517730713,M,97.27256298065186,95.1235294342041,M,93.8020884990692,89.13195729255676,N,60.00823974609375,29.83420193195343,N,95.05427479743958,90.87787866592409,Qwen/Qwen3-4B,v1
52ab6ba09b0f58ab95ea24c501fff12488decc4e,BF,61.78831458091736,48.00148010253906,LG,50.03219842910767,8.554047346115112,M,69.12544965744019,38.451218605041504,M,78.62446904182434,57.46297836303711,M,99.01432991027832,98.4782576560974,H,54.11956310272217,9.252867102622986,M,80.64702153205872,65.72881937026978,Qwen/Qwen3-4B,v1
d206621a73e4731b00eff49518ea93ba9a4ee3c0,DC,98.24219346046448,97.36525416374208,CF,40.78291654586792,16.046826541423798,L,46.66340351104736,1.435685157775879,M,68.07173490524292,39.69521522521973,L,60.74233651161194,21.524134278297424,M,39.61107730865479,4.654425382614136,L,40.19457697868347,0.0,Qwen/Qwen3-4B,v1
4c838c5fa3c83782b1bfaa069f2beb7a87a7beaa,BF,48.84845316410065,22.70175814628601,LG,96.76414728164671,93.653666973114,M,97.35919833183289,95.0695276260376,M,96.42536044120789,92.91306734085084,M,98.7648904323578,97.91040420532228,M,87.78652548789978,82.1745216846466,N,70.28626799583435,47.467657923698425,Qwen/Qwen3-4B,v1
bd8f17700c32652883c0372c85f5296276cd1128,TS,99.7201919555664,99.5152711868286,TS,99.9796211719513,99.95927810668944,M,91.4532721042633,86.45256757736206,M,91.39519929885864,82.89412260055542,M,91.50879979133606,86.50506138801575,M,83.92433524131775,71.05412483215332,N,66.59632325172424,43.58124732971192,Qwen/Qwen3-4B,v1
1a811b72ddfae5874016de71300e73d8a286a8c6,TS,96.4103102684021,93.1113302707672,TS,99.91944432258606,99.83903765678406,M,73.649001121521,48.19658696651459,M,97.7247416973114,95.49718499183656,M,96.99269533157349,95.32384276390076,M,88.82262110710144,81.06138706207275,N,99.60013031959534,99.22951459884644,Qwen/Qwen3-4B,v1
24a79413c66013818795360cf3ecc4489d1e4d5f,TS,68.31449270248413,43.18299293518066,UI,61.3632082939148,47.45560884475708,M,83.43806862831116,66.87927842140198,M,45.93617022037506,2.783131599426269,M,99.93717074394226,99.87453818321228,N,52.23167538642883,13.416391611099243,M,81.04009628295898,62.08980679512024,Qwen/Qwen3-4B,v1
29b833fe8ed87141e4a5870fe3c2377f5107437f,BF,63.486748933792114,44.12438571453095,OT,69.75693702697754,58.36942791938782,M,92.46837496757507,86.17582321166992,M,97.67566919326782,95.51773071289062,M,97.9265570640564,96.34371995925903,M,75.44481754302979,61.48892641067505,N,47.77202606201172,0.0,Qwen/Qwen3-4B,v1
114706a7b4fb0789dbc73dc6f19ab1d3ab07e5bf,BF,81.28094673156738,73.72063994407654,OT,76.96899771690369,63.59379291534424,M,98.30529689788818,96.98800444602966,M,98.6107349395752,97.2893476486206,M,97.41165041923524,96.2597131729126,M,74.394291639328,62.985557317733765,N,71.35733366012573,46.696898341178894,Qwen/Qwen3-4B,v1
7c3bb401007b4047c540287b53b435b20d3161c0,TS,30.8136522769928,0.948035717010498,UI,74.65599179267883,65.8606767654419,M,71.11391425132751,53.13349962234497,M,73.66769313812256,51.54864192008972,M,62.4502956867218,38.74683678150177,N,27.57325768470764,0.0,N,90.46280980110168,83.487069606781,Qwen/Qwen3-4B,v1
a2d92ef786ad6fd542afb82543784794321fd13d,SC,50.94692707061768,32.20459818840027,OT,56.05304837226868,32.686662673950195,M,70.44315338134766,41.07807874679565,M,87.2930109500885,74.71725940704346,M,99.09913539886476,98.49116802215576,M,65.64288139343262,36.514028906822205,M,79.30908799171448,60.47152876853943,Qwen/Qwen3-4B,v1
0a80165a99bff33bfaeeb8fe1dc7b5a8e6f50830,BF,62.48093843460083,45.66442370414734,LG,89.31436538696289,79.9006998538971,M,96.4126706123352,93.11361312866212,M,98.73045086860655,97.56291508674622,M,86.03158593177795,76.37910842895508,M,87.59223818778992,80.40223121643066,M,65.82689881324768,44.456034898757935,Qwen/Qwen3-4B,v1
11541e8608807d900f0fd66ef48bbc7c5590ee4c,FT,97.86003232002258,96.90064787864684,OT,51.69455409049988,16.165441274642944,M,78.49627733230591,59.85177755355835,M,71.79513573646545,43.67975890636444,M,96.1116909980774,93.85136365890504,M,69.97150182723999,48.63139986991882,M,77.41097807884216,63.09138536453247,Qwen/Qwen3-4B,v1
5c80eda321e7edb5f34ffd62c71523310d26b2ca,BF,97.26464748382568,95.87724208831789,LG,59.56031084060669,25.62386989593506,M,72.9816198348999,46.13317847251892,M,79.61001396179199,59.48145389556885,M,98.9728331565857,98.3059585094452,M,49.79031682014465,3.0166417360305786,M,68.864905834198,41.89701974391937,Qwen/Qwen3-4B,v1
a6e35a6512824ba67463b3f5968a0878677b7ce8,TS,56.28789663314819,32.82361030578613,OT,59.05546545982361,27.44535207748413,M,90.67503809928894,83.23197960853577,M,95.89326977729796,91.93528294563292,M,98.0577826499939,96.9684600830078,M,67.74432063102722,41.21526479721069,N,96.9239592552185,93.9971089363098,Qwen/Qwen3-4B,v1
c239bf01a9f643fd217ee10efc5992105694b125,DC,20.572541654109955,2.417336404323578,OT,60.71643233299256,28.217265009880062,M,75.63086748123169,57.66696333885193,M,81.51708245277405,63.32816481590271,M,97.4252223968506,95.40322422981262,M,56.78559541702271,26.390454173088077,M,65.21260738372803,49.72325563430786,Qwen/Qwen3-4B,v1
d1f42bd01e90abe3fb171834efd46a3594ba2600,BF,55.02340793609619,27.355900406837463,LG,32.220008969306946,3.785952925682068,M,79.77345585823059,59.60356593132019,M,93.90293955802916,87.89992332458496,M,99.35374855995178,99.04725551605225,M,82.92335867881775,68.51344108581543,M,80.16852736473083,64.38241004943848,Qwen/Qwen3-4B,v1
dce2b61f870245a0c12b634d12cd0fa3a8a60daa,BF,33.1026166677475,3.889662027359009,OT,49.03044998645783,5.761229991912842,M,59.8272979259491,21.199890971183777,M,83.6970567703247,68.21465492248535,M,97.7586030960083,96.96406722068788,M,57.4101448059082,22.58913218975067,M,70.40654420852661,46.07469439506531,Qwen/Qwen3-4B,v1
08f266d7629e079727af763342ddc2b6d573d3f4,RF,51.90721154212952,25.806626677513123,DA,54.044944047927856,16.900432109832764,M,87.79489398002625,79.10202145576477,M,97.516268491745,95.9885597229004,M,54.61950898170471,14.659026265144348,N,96.84772491455078,94.57008242607117,N,99.71376657485962,99.43369030952454,Qwen/Qwen3-4B,v1
e725451521a40bd35044bce0fe13a393e10a2b43,BF,64.37242031097412,35.807329416275024,AP,98.88508915901184,97.7865755558014,M,96.54542803764345,94.34475302696228,M,99.3515133857727,98.74199628829956,M,85.23834943771362,77.30994820594788,M,83.75054597854614,73.10286164283752,N,65.6553328037262,41.50208234786987,Qwen/Qwen3-4B,v1
016ae05d0e2697fe53db276d8e6f098d2e9f6f05,TS,32.5762003660202,16.69982820749283,CF,68.33028197288513,53.083735704422,M,57.08100199699402,24.55722987651825,M,67.30055809020996,39.680466055870056,C,53.961390256881714,31.815680861473083,M,42.02890396118164,14.893004298210144,M,52.375489473342896,22.532838582992557,Qwen/Qwen3-4B,v1
5076808b57d0152142a76b0c91c7519434a2454c,SC,61.851608753204346,49.82007443904877,AP,22.20485806465149,1.3453245162963867,L,86.89983487129211,78.16008925437927,L,69.91631388664246,45.75388133525848,L,59.34121608734131,23.34895133972168,M,64.53238129615784,32.08346366882324,L,84.94212031364441,76.79046988487244,Qwen/Qwen3-4B,v1
450cabe4ead1fb78eec2e94013d2868a5bf864da,BF,92.72432327270508,88.65029811859131,LG,82.84434676170349,66.53133034706116,M,64.9396002292633,30.179935693740845,M,65.08011221885681,30.245235562324524,M,98.65766763687134,97.83037304878236,M,70.55850028991699,44.601476192474365,M,82.07997679710388,66.8967068195343,Qwen/Qwen3-4B,v1
dca066287ebd7ffe465544f647e213e1c4d5744a,RF,32.93863832950592,11.671854555606842,OT,85.15040278434753,78.16083431243896,M,91.779625415802,83.76001119613647,M,94.81825232505798,89.79306817054749,M,81.64968490600586,67.461097240448,M,57.58100152015686,38.887184858322144,N,42.01861023902893,4.937317967414856,Qwen/Qwen3-4B,v1
097c0e7eae360f376b525448863e86452ebc06cc,OT,38.767558336257935,13.73734176158905,OT,90.97197651863098,85.15633344650269,M,69.10203695297241,38.43819499015808,M,90.9434735774994,81.93885087966919,M,94.22572255134584,90.89914560317992,M,84.35463905334473,73.63015413284302,M,51.521408557891846,8.80865752696991,Qwen/Qwen3-4B,v1
7d0df2d01e00d833a7ea95f192dd9eb9e64b50ff,DC,44.85199749469757,2.7174443006515503,OT,87.76816129684448,77.92084813117981,L,60.42814254760742,21.41280174255371,M,85.88259220123291,71.86264395713806,M,97.60504364967346,96.33737802505492,M,52.8480589389801,18.726786971092224,N,99.49126243591309,99.00081157684326,Qwen/Qwen3-4B,v1
9d6bc3a5d8e8433258b766738d7512a2826e8ccb,FT,25.81552565097809,1.564083993434906,OT,61.99003458023071,32.70801603794098,M,81.59717321395874,63.39038014411926,M,89.86070156097412,79.77861166000366,M,98.60738515853882,97.9634165763855,M,89.24193382263184,81.68397545814514,M,66.67895913124084,45.03147006034851,Qwen/Qwen3-4B,v1
105128a92de270d1a21bc2f08a113c56b3a34806,OT,27.46395468711853,3.2271012663841248,OT,92.75348782539368,88.67818117141724,M,87.02085614204407,74.48431253433228,M,94.17364597320557,88.51807713508606,M,96.1285948753357,93.86786818504332,M,81.64419531822205,71.2643027305603,N,83.46673250198364,68.02693605422974,Qwen/Qwen3-4B,v1
2537266740452dbf85454c4f6236569be9231cdc,BF,68.34317445755005,46.15539312362671,LG,54.24733757972717,30.17522692680359,M,93.62395405769348,88.96269202232361,M,96.03649377822876,93.04438829421996,M,97.55347967147829,95.71000933647156,M,69.55814361572266,55.86133003234863,M,73.45362901687622,56.00686073303223,Qwen/Qwen3-4B,v1
6ae169e2755257b1e8e5068473bdb3156160790d,FT,58.483076095581055,39.79076147079468,OT,44.697678089141846,26.35378837585449,L,48.36554527282715,2.2148191928863525,L,97.61557579040527,96.22043967247008,L,55.080389976501465,33.34142565727234,L,54.82075214385986,21.57028317451477,L,42.53937304019928,7.547438144683838,Qwen/Qwen3-4B,v1
